[1][0m:0s][19704]              [OPEN DEBUG FILE]  Opening Debug File
[550][0m:0s][14]                    [AV_FileVar]      Creating variants.
[551][0m:0s][21308]                 [AV_FileVar]    [NPC_ | 038903Skyrim.esm | EncDraugr03Melee1HHeadM10] replaced.
[552][0m:0s][16]                    [AV_FileVar]      Creating variants.
[553][0m:1s][59390]                 [AV_FileVar]    [NPC_ | 038904Skyrim.esm | EncDraugr03Melee1HHeadM11] replaced.
[554][0m:1s][13]                    [AV_FileVar]      Creating variants.
[555][0m:1s][59196]                 [AV_FileVar]  Modified [LVLN | 05594BSkyrim.esm | SubCharDraugr03Melee1HM]
[556][0m:1s][13]                    [AV_FileVar]  ----------------------------------------------------------------
[557][0m:1s][59]                    [AV_FileVar]    [NPC_ | 01FE86Skyrim.esm | EncDraugr02Melee1HHeadM00] replaced.
[558][0m:1s][5]                     [AV_FileVar]      Creating variants.
[559][0m:1s][23239]                 [AV_FileVar]    [NPC_ | 01FE87Skyrim.esm | EncDraugr02Melee1HHeadM01] replaced.
[560][0m:1s][15]                    [AV_FileVar]      Creating variants.
[561][0m:1s][20762]                 [AV_FileVar]    [NPC_ | 01FE88Skyrim.esm | EncDraugr02Melee1HHeadM02] replaced.
[562][0m:1s][16]                    [AV_FileVar]      Creating variants.
[563][0m:1s][31486]                 [AV_FileVar]    [NPC_ | 01FE89Skyrim.esm | EncDraugr02Melee1HHeadM03] replaced.
[564][0m:1s][18]                    [AV_FileVar]      Creating variants.
[565][0m:1s][20037]                 [AV_FileVar]    [NPC_ | 01FE8ASkyrim.esm | EncDraugr02Melee1HHeadM04] replaced.
[566][0m:1s][14]                    [AV_FileVar]      Creating variants.
[567][0m:1s][31445]                 [AV_FileVar]    [NPC_ | 01FE8BSkyrim.esm | EncDraugr02Melee1HHeadM05] replaced.
[568][0m:1s][30]                    [AV_FileVar]      Creating variants.
[569][0m:1s][23115]                 [AV_FileVar]    [NPC_ | 01FECCSkyrim.esm | EncDraugr02Melee1HHeadM06] replaced.
[570][0m:1s][19]                    [AV_FileVar]      Creating variants.
[571][0m:1s][21046]                 [AV_FileVar]    [NPC_ | 01FECESkyrim.esm | EncDraugr02Melee1HHeadM07] replaced.
[572][0m:1s][15]                    [AV_FileVar]      Creating variants.
[573][0m:1s][23801]                 [AV_FileVar]    [NPC_ | 01FF1FSkyrim.esm | EncDraugr02Melee1HHeadM08] replaced.
[574][0m:1s][16]                    [AV_FileVar]      Creating variants.
[575][0m:1s][21316]                 [AV_FileVar]    [NPC_ | 01FF20Skyrim.esm | EncDraugr02Melee1HHeadM09] replaced.
[576][0m:1s][14]                    [AV_FileVar]      Creating variants.
[577][0m:1s][21314]                 [AV_FileVar]    [NPC_ | 01FF21Skyrim.esm | EncDraugr02Melee1HHeadM10] replaced.
[578][0m:1s][14]                    [AV_FileVar]      Creating variants.
[579][0m:1s][19436]                 [AV_FileVar]    [NPC_ | 01FF22Skyrim.esm | EncDraugr02Melee1HHeadM11] replaced.
[580][0m:1s][13]                    [AV_FileVar]      Creating variants.
[581][0m:1s][20334]                 [AV_FileVar]  Modified [LVLN | 055949Skyrim.esm | SubCharDraugr02Melee1HM]
[582][0m:1s][14]                    [AV_FileVar]  ----------------------------------------------------------------
[583][0m:1s][64]                    [AV_FileVar]    [NPC_ | 05593BSkyrim.esm | EncDraugr01Melee1HHeadM00] replaced.
[584][0m:1s][5]                     [AV_FileVar]      Creating variants.
[585][0m:1s][19673]                 [AV_FileVar]    [NPC_ | 05593CSkyrim.esm | EncDraugr01Melee1HHeadM01] replaced.
[586][0m:1s][14]                    [AV_FileVar]      Creating variants.
[587][0m:1s][19491]                 [AV_FileVar]    [NPC_ | 05593DSkyrim.esm | EncDraugr01Melee1HHeadM02] replaced.
[588][0m:1s][14]                    [AV_FileVar]      Creating variants.
[589][0m:1s][20092]                 [AV_FileVar]    [NPC_ | 05593ESkyrim.esm | EncDraugr01Melee1HHeadM03] replaced.
[590][0m:1s][13]                    [AV_FileVar]      Creating variants.
[591][0m:1s][21239]                 [AV_FileVar]    [NPC_ | 05593FSkyrim.esm | EncDraugr01Melee1HHeadM04] replaced.
[592][0m:1s][14]                    [AV_FileVar]      Creating variants.
[593][0m:1s][19579]                 [AV_FileVar]    [NPC_ | 055940Skyrim.esm | EncDraugr01Melee1HHeadM05] replaced.
[594][0m:1s][14]                    [AV_FileVar]      Creating variants.
[595][0m:1s][19914]                 [AV_FileVar]    [NPC_ | 055941Skyrim.esm | EncDraugr01Melee1HHeadM06] replaced.
[596][0m:1s][14]                    [AV_FileVar]      Creating variants.
[597][0m:1s][23581]                 [AV_FileVar]    [NPC_ | 055942Skyrim.esm | EncDraugr01Melee1HHeadM07] replaced.
[598][0m:1s][14]                    [AV_FileVar]      Creating variants.
[599][0m:1s][19355]                 [AV_FileVar]    [NPC_ | 055943Skyrim.esm | EncDraugr01Melee1HHeadM08] replaced.
[600][0m:1s][14]                    [AV_FileVar]      Creating variants.
[601][0m:1s][19843]                 [AV_FileVar]    [NPC_ | 055944Skyrim.esm | EncDraugr01Melee1HHeadM09] replaced.
[602][0m:1s][15]                    [AV_FileVar]      Creating variants.
[603][0m:1s][20814]                 [AV_FileVar]  Modified [LVLN | 055947Skyrim.esm | SubCharDraugr01Melee1HM]
[604][0m:1s][19]                    [AV_FileVar]  ----------------------------------------------------------------
[605][0m:1s][58]                    [AV_FileVar]    [NPC_ | 055942Skyrim.esm | EncDraugr01Melee1HHeadM07] replaced.
[606][0m:1s][18]                    [AV_FileVar]    [NPC_ | 055943Skyrim.esm | EncDraugr01Melee1HHeadM08] replaced.
[607][0m:1s][15]                    [AV_FileVar]    [NPC_ | 055944Skyrim.esm | EncDraugr01Melee1HHeadM09] replaced.
[608][0m:1s][7]                     [AV_FileVar]  Modified [LVLN | 055946Skyrim.esm | SubCharDraugr01Melee1HHelmetMale]
[609][0m:1s][4]                     [AV_FileVar]  ----------------------------------------------------------------
[610][0m:1s][215]                   [AV_FileVar]    [NPC_ | 052387Skyrim.esm | EncFalmer02MeleeBoss] replaced.
[611][0m:1s][5]                     [AV_FileVar]      Creating variants.
[612][0m:1s][1376]                  [AV_FileVar]    [NPC_ | 06322DSkyrim.esm | EncFalmer02SpellswordBoss] replaced.
[613][0m:1s][12]                    [AV_FileVar]      Creating variants.
[614][0m:1s][1657]                  [AV_FileVar]    [NPC_ | 052387Skyrim.esm | EncFalmer02MeleeBoss] replaced.
[615][0m:1s][17]                    [AV_FileVar]    [NPC_ | 06322DSkyrim.esm | EncFalmer02SpellswordBoss] replaced.
[616][0m:1s][12]                    [AV_FileVar]    [NPC_ | 052387Skyrim.esm | EncFalmer02MeleeBoss] replaced.
[617][0m:1s][11]                    [AV_FileVar]    [NPC_ | 06322DSkyrim.esm | EncFalmer02SpellswordBoss] replaced.
[618][0m:1s][14]                    [AV_FileVar]    [NPC_ | 06322FSkyrim.esm | EncFalmer03SpellswordBoss] replaced.
[619][0m:1s][4]                     [AV_FileVar]      Creating variants.
[620][0m:1s][1305]                  [AV_FileVar]    [NPC_ | 05238CSkyrim.esm | EncFalmer03MeleeBoss] replaced.
[621][0m:1s][8]                     [AV_FileVar]      Creating variants.
[622][0m:1s][1272]                  [AV_FileVar]    [NPC_ | 06322ESkyrim.esm | EncFalmer04SpellswordBoss] replaced.
[623][0m:1s][8]                     [AV_FileVar]      Creating variants.
[624][0m:1s][1245]                  [AV_FileVar]    [NPC_ | 05238DSkyrim.esm | EncFalmer04MeleeBoss] replaced.
[625][0m:1s][7]                     [AV_FileVar]      Creating variants.
[626][0m:1s][1405]                  [AV_FileVar]    [NPC_ | 063230Skyrim.esm | EncFalmer05SpellswordBoss] replaced.
[627][0m:1s][8]                     [AV_FileVar]      Creating variants.
[628][0m:1s][1294]                  [AV_FileVar]    [NPC_ | 05238ESkyrim.esm | EncFalmer05MeleeBoss] replaced.
[629][0m:1s][8]                     [AV_FileVar]      Creating variants.
[630][0m:1s][1356]                  [AV_FileVar]  Modified [LVLN | 05238FSkyrim.esm | LCharFalmerBoss]
[631][0m:1s][7]                     [AV_FileVar]  ----------------------------------------------------------------
[632][0m:1s][45]                    [AV_FileVar]    [NPC_ | 025D2CSkyrim.esm | EncFalmer01MissileA] replaced.
[633][0m:1s][5]                     [AV_FileVar]      Creating variants.
[634][0m:1s][1817]                  [AV_FileVar]  Modified [LVLN | 052386Skyrim.esm | SubCharFalmerMissile01Variants]
[635][0m:1s][91]                    [AV_FileVar]  ----------------------------------------------------------------
[636][0m:1s][21]                    [AV_FileVar]    [NPC_ | 023A99Skyrim.esm | EncFalmer01MeleeA] replaced.
[637][0m:1s][5]                     [AV_FileVar]      Creating variants.
[638][0m:1s][1390]                  [AV_FileVar]  Modified [LVLN | 052384Skyrim.esm | SubCharFalmerMelee01Variants]
[639][0m:1s][7]                     [AV_FileVar]  ----------------------------------------------------------------
[640][0m:1s][21]                    [AV_FileVar]    [NPC_ | 02025ASkyrim.esm | EncDragonPriestFire] replaced.
[641][0m:1s][4]                     [AV_FileVar]      Creating variants.
[642][0m:1s][1374]                  [AV_FileVar]    [NPC_ | 02025BSkyrim.esm | EncDragonPriestFrost] replaced.
[643][0m:1s][8]                     [AV_FileVar]      Creating variants.
[644][0m:1s][1399]                  [AV_FileVar]    [NPC_ | 02025CSkyrim.esm | EncDragonPriestShock] replaced.
[645][0m:1s][8]                     [AV_FileVar]      Creating variants.
[646][0m:1s][1400]                  [AV_FileVar]    [NPC_ | 0DDD60Skyrim.esm | EncDraugr05Boss1HEbony] replaced.
[647][0m:1s][8]                     [AV_FileVar]      Creating variants.
[648][0m:1s][161089]                [AV_FileVar]    [NPC_ | 0DDD5FSkyrim.esm | EncDraugr05Boss2HEbony] replaced.
[649][0m:1s][13]                    [AV_FileVar]      Creating variants.
[650][0m:1s][29121]                 [AV_FileVar]    [NPC_ | 0DDD60Skyrim.esm | EncDraugr05Boss1HEbony] replaced.
[651][0m:1s][23]                    [AV_FileVar]    [NPC_ | 0DDD5FSkyrim.esm | EncDraugr05Boss2HEbony] replaced.
[652][0m:1s][8]                     [AV_FileVar]  Modified [LVLN | 042482Skyrim.esm | LCharDraugr05BossWithDragonPriest]
[653][0m:1s][3]                     [AV_FileVar]  ----------------------------------------------------------------
[654][0m:1s][20]                    [AV_FileVar]    [NPC_ | 02025ASkyrim.esm | EncDragonPriestFire] replaced.
[655][0m:1s][14]                    [AV_FileVar]    [NPC_ | 02025BSkyrim.esm | EncDragonPriestFrost] replaced.
[656][0m:1s][12]                    [AV_FileVar]    [NPC_ | 02025CSkyrim.esm | EncDragonPriestShock] replaced.
[657][0m:1s][6]                     [AV_FileVar]  Modified [LVLN | 042481Skyrim.esm | SubCharDragonPriest]
[658][0m:1s][3]                     [AV_FileVar]  ----------------------------------------------------------------
[659][0m:1s][16]                    [AV_FileVar]    [NPC_ | 0DDD57Skyrim.esm | EncDraugr02Boss1H] replaced.
[660][0m:1s][4]                     [AV_FileVar]      Creating variants.
[661][0m:1s][21149]                 [AV_FileVar]    [NPC_ | 0DDD58Skyrim.esm | EncDraugr02Boss2H] replaced.
[662][0m:1s][15]                    [AV_FileVar]      Creating variants.
[663][0m:1s][60064]                 [AV_FileVar]    [NPC_ | 0DDD58Skyrim.esm | EncDraugr02Boss2H] replaced.
[664][0m:1s][23]                    [AV_FileVar]    [NPC_ | 0DDD57Skyrim.esm | EncDraugr02Boss1H] replaced.
[665][0m:1s][16]                    [AV_FileVar]    [NPC_ | 0DDD5ASkyrim.esm | EncDraugr03Boss1H] replaced.
[666][0m:1s][4]                     [AV_FileVar]      Creating variants.
[667][0m:1s][20626]                 [AV_FileVar]    [NPC_ | 0DDD59Skyrim.esm | EncDraugr03Boss2H] replaced.
[668][0m:1s][13]                    [AV_FileVar]      Creating variants.
[669][0m:1s][21834]                 [AV_FileVar]    [NPC_ | 0DDD5BSkyrim.esm | EncDraugr04Boss1H] replaced.
[670][0m:1s][14]                    [AV_FileVar]      Creating variants.
[671][0m:1s][22735]                 [AV_FileVar]    [NPC_ | 0DDD5CSkyrim.esm | EncDraugr04Boss2H] replaced.
[672][0m:1s][16]                    [AV_FileVar]      Creating variants.
[673][0m:1s][22428]                 [AV_FileVar]    [NPC_ | 0DDD5ESkyrim.esm | EncDraugr05Boss2H] replaced.
[674][0m:1s][16]                    [AV_FileVar]      Creating variants.
[675][0m:1s][23506]                 [AV_FileVar]    [NPC_ | 0DDD5DSkyrim.esm | EncDraugr05Boss1H] replaced.
[676][0m:1s][14]                    [AV_FileVar]      Creating variants.
[677][0m:1s][23393]                 [AV_FileVar]    [NPC_ | 0DDD60Skyrim.esm | EncDraugr05Boss1HEbony] replaced.
[678][0m:1s][23]                    [AV_FileVar]    [NPC_ | 0DDD5FSkyrim.esm | EncDraugr05Boss2HEbony] replaced.
[679][0m:1s][10]                    [AV_FileVar]  Modified [LVLN | 042480Skyrim.esm | LCharDraugrBoss]
[680][0m:1s][3]                     [AV_FileVar]  ----------------------------------------------------------------
[681][0m:1s][596]                   [AV_FileVar]    [NPC_ | 03CF5ESkyrim.esm | EncBandit01Melee2HOrcM] replaced.
[682][0m:1s][7]                     [AV_FileVar]      Creating variants.
[683][0m:1s][2380]                  [AV_FileVar]    [NPC_ | 03DE57Skyrim.esm | EncBandit02Melee2HOrcM] replaced.
[684][0m:1s][8]                     [AV_FileVar]      Creating variants.
[685][0m:1s][1535]                  [AV_FileVar]    [NPC_ | 03DE5CSkyrim.esm | EncBandit03Melee2HOrcM] replaced.
[686][0m:1s][8]                     [AV_FileVar]      Creating variants.
[687][0m:1s][1642]                  [AV_FileVar]    [NPC_ | 03DE61Skyrim.esm | EncBandit04Melee2HOrcM] replaced.
[688][0m:1s][8]                     [AV_FileVar]      Creating variants.
[689][0m:1s][2048]                  [AV_FileVar]    [NPC_ | 03DE66Skyrim.esm | EncBandit05Melee2HOrcM] replaced.
[690][0m:1s][10]                    [AV_FileVar]      Creating variants.
[691][0m:1s][2931]                  [AV_FileVar]    [NPC_ | 03DE6BSkyrim.esm | EncBandit06Melee2HOrcM] replaced.
[692][0m:1s][11]                    [AV_FileVar]      Creating variants.
[693][0m:2s][4555]                  [AV_FileVar]  Modified [LVLN | 01B0E9Skyrim.esm | LCharBanditMeleeOrcM]
[694][0m:2s][12]                    [AV_FileVar]  ----------------------------------------------------------------
[695][0m:2s][330]                   [AV_FileVar]    [NPC_ | 03CF5CSkyrim.esm | EncBandit01Melee2HNordF] replaced.
[696][0m:2s][6]                     [AV_FileVar]      Creating variants.
[697][0m:2s][4080]                  [AV_FileVar]    [NPC_ | 03DE55Skyrim.esm | EncBandit02Melee2HNordF] replaced.
[698][0m:2s][15]                    [AV_FileVar]      Creating variants.
[699][0m:2s][2149]                  [AV_FileVar]    [NPC_ | 03DE5ASkyrim.esm | EncBandit03Melee2HNordF] replaced.
[700][0m:2s][30]                    [AV_FileVar]      Creating variants.
[701][0m:2s][1884]                  [AV_FileVar]    [NPC_ | 03DE5FSkyrim.esm | EncBandit04Melee2HNordF] replaced.
[702][0m:2s][10]                    [AV_FileVar]      Creating variants.
[703][0m:2s][4607]                  [AV_FileVar]    [NPC_ | 03DE64Skyrim.esm | EncBandit05Melee2HNordF] replaced.
[704][0m:2s][16]                    [AV_FileVar]      Creating variants.
[705][0m:2s][3283]                  [AV_FileVar]    [NPC_ | 03DE69Skyrim.esm | EncBandit06Melee2HNordF] replaced.
[706][0m:2s][23]                    [AV_FileVar]      Creating variants.
[707][0m:2s][2135]                  [AV_FileVar]  Modified [LVLN | 01A321Skyrim.esm | LCharBanditMeleeNordF]
[708][0m:2s][11]                    [AV_FileVar]  ----------------------------------------------------------------
[709][0m:2s][26]                    [AV_FileVar]    [NPC_ | 03CF5DSkyrim.esm | EncBandit01Melee2HNordM] replaced.
[710][0m:2s][4]                     [AV_FileVar]      Creating variants.
[711][0m:2s][2796]                  [AV_FileVar]    [NPC_ | 03DE56Skyrim.esm | EncBandit02Melee2HNordM] replaced.
[712][0m:2s][13]                    [AV_FileVar]      Creating variants.
[713][0m:2s][1883]                  [AV_FileVar]    [NPC_ | 03DE5BSkyrim.esm | EncBandit03Melee2HNordM] replaced.
[714][0m:2s][8]                     [AV_FileVar]      Creating variants.
[715][0m:2s][1801]                  [AV_FileVar]    [NPC_ | 03DE60Skyrim.esm | EncBandit04Melee2HNordM] replaced.
[716][0m:2s][8]                     [AV_FileVar]      Creating variants.
[717][0m:2s][1775]                  [AV_FileVar]    [NPC_ | 03DE65Skyrim.esm | EncBandit05Melee2HNordM] replaced.
[718][0m:2s][109]                   [AV_FileVar]      Creating variants.
[719][0m:2s][2298]                  [AV_FileVar]    [NPC_ | 03DE6ASkyrim.esm | EncBandit06Melee2HNordM] replaced.
[720][0m:2s][8]                     [AV_FileVar]      Creating variants.
[721][0m:2s][1570]                  [AV_FileVar]  Modified [LVLN | 01A320Skyrim.esm | LCharBanditMeleeNordM]
[722][0m:2s][7]                     [AV_FileVar]  ----------------------------------------------------------------
[723][0m:2s][67]                    [AV_FileVar]    [NPC_ | 048DE2Skyrim.esm | EncDraugr01Melee2HHeadM07] replaced.
[724][0m:2s][5]                     [AV_FileVar]      Creating variants.
[725][0m:2s][20278]                 [AV_FileVar]    [NPC_ | 048DE3Skyrim.esm | EncDraugr01Melee2HHeadM08] replaced.
[726][0m:2s][19]                    [AV_FileVar]      Creating variants.
[727][0m:2s][20879]                 [AV_FileVar]    [NPC_ | 048DE4Skyrim.esm | EncDraugr01Melee2HHeadM09] replaced.
[728][0m:2s][15]                    [AV_FileVar]      Creating variants.
[729][0m:2s][19574]                 [AV_FileVar]  Modified [LVLN | 048DE9Skyrim.esm | SubCharDraugr01Melee2HHelmetMale]
[730][0m:2s][16]                    [AV_FileVar]  ----------------------------------------------------------------
[731][0m:2s][1011]                  [AV_FileVar]    [NPC_ | 03DE82Skyrim.esm | EncBandit06Melee2HBerserkNordF] replaced.
[732][0m:2s][6]                     [AV_FileVar]      Creating variants.
[733][0m:2s][1797]                  [AV_FileVar]    [NPC_ | 03DE83Skyrim.esm | EncBandit06Melee2HBerserkNordM] replaced.
[734][0m:2s][8]                     [AV_FileVar]      Creating variants.
[735][0m:2s][1747]                  [AV_FileVar]    [NPC_ | 03DE84Skyrim.esm | EncBandit06Melee2HBerserkOrcM] replaced.
[736][0m:2s][9]                     [AV_FileVar]      Creating variants.
[737][0m:2s][1852]                  [AV_FileVar]    [NPC_ | 03DE85Skyrim.esm | EncBandit06Melee2HBerserkRedguardF] replaced.
[738][0m:2s][8]                     [AV_FileVar]      Creating variants.
[739][0m:2s][1758]                  [AV_FileVar]    [NPC_ | 03DE86Skyrim.esm | EncBandit06Melee2HBerserkRedguardM] replaced.
[740][0m:2s][8]                     [AV_FileVar]      Creating variants.
[741][0m:2s][1647]                  [AV_FileVar]    [NPC_ | 03DE83Skyrim.esm | EncBandit06Melee2HBerserkNordM] replaced.
[742][0m:2s][22]                    [AV_FileVar]    [NPC_ | 03DE84Skyrim.esm | EncBandit06Melee2HBerserkOrcM] replaced.
[743][0m:2s][14]                    [AV_FileVar]    [NPC_ | 03DE86Skyrim.esm | EncBandit06Melee2HBerserkRedguardM] replaced.
[744][0m:2s][7]                     [AV_FileVar]  Modified [LVLN | 03DEC7Skyrim.esm | SubCharBandit06Melee2HBerserk]
[745][0m:2s][3]                     [AV_FileVar]  ----------------------------------------------------------------
[746][0m:2s][33]                    [AV_FileVar]    [NPC_ | 03DEB0Skyrim.esm | EncBandit06Melee1HTankImperialF] replaced.
[747][0m:2s][4]                     [AV_FileVar]      Creating variants.
[748][0m:2s][2109]                  [AV_FileVar]    [NPC_ | 03DEB1Skyrim.esm | EncBandit06Melee1HTankImperialM] replaced.
[749][0m:2s][8]                     [AV_FileVar]      Creating variants.
[750][0m:2s][1733]                  [AV_FileVar]    [NPC_ | 03DEB2Skyrim.esm | EncBandit06Melee1HTankNordF] replaced.
[751][0m:2s][8]                     [AV_FileVar]      Creating variants.
[752][0m:2s][1723]                  [AV_FileVar]    [NPC_ | 03DEB3Skyrim.esm | EncBandit06Melee1HTankNordM] replaced.
[753][0m:2s][8]                     [AV_FileVar]      Creating variants.
[754][0m:2s][1687]                  [AV_FileVar]    [NPC_ | 03DEB4Skyrim.esm | EncBandit06Melee1HTankOrcM] replaced.
[755][0m:2s][8]                     [AV_FileVar]      Creating variants.
[756][0m:2s][1681]                  [AV_FileVar]    [NPC_ | 03DEB5Skyrim.esm | EncBandit06Melee1HTankRedguardF] replaced.
[757][0m:2s][8]                     [AV_FileVar]      Creating variants.
[758][0m:2s][1559]                  [AV_FileVar]    [NPC_ | 03DEB6Skyrim.esm | EncBandit06Melee1HTankRedguardM] replaced.
[759][0m:2s][12]                    [AV_FileVar]      Creating variants.
[760][0m:2s][1715]                  [AV_FileVar]    [NPC_ | 03DEB1Skyrim.esm | EncBandit06Melee1HTankImperialM] replaced.
[761][0m:2s][18]                    [AV_FileVar]    [NPC_ | 03DEB3Skyrim.esm | EncBandit06Melee1HTankNordM] replaced.
[762][0m:2s][14]                    [AV_FileVar]    [NPC_ | 03DEB4Skyrim.esm | EncBandit06Melee1HTankOrcM] replaced.
[763][0m:2s][12]                    [AV_FileVar]    [NPC_ | 03DEB6Skyrim.esm | EncBandit06Melee1HTankRedguardM] replaced.
[764][0m:2s][6]                     [AV_FileVar]  Modified [LVLN | 03DEC6Skyrim.esm | SubCharBandit06Melee1HTank]
[765][0m:2s][3]                     [AV_FileVar]  ----------------------------------------------------------------
[766][0m:2s][36]                    [AV_FileVar]    [NPC_ | 03DE69Skyrim.esm | EncBandit06Melee2HNordF] replaced.
[767][0m:2s][14]                    [AV_FileVar]    [NPC_ | 03DE6ASkyrim.esm | EncBandit06Melee2HNordM] replaced.
[768][0m:2s][12]                    [AV_FileVar]    [NPC_ | 03DE6BSkyrim.esm | EncBandit06Melee2HOrcM] replaced.
[769][0m:2s][14]                    [AV_FileVar]    [NPC_ | 03DE6CSkyrim.esm | EncBandit06Melee2HRedguardF] replaced.
[770][0m:2s][4]                     [AV_FileVar]      Creating variants.
[771][0m:2s][1484]                  [AV_FileVar]    [NPC_ | 03DE6DSkyrim.esm | EncBandit06Melee2HRedguardM] replaced.
[772][0m:2s][8]                     [AV_FileVar]      Creating variants.
[773][0m:2s][1630]                  [AV_FileVar]    [NPC_ | 03DE6ASkyrim.esm | EncBandit06Melee2HNordM] replaced.
[774][0m:2s][17]                    [AV_FileVar]    [NPC_ | 03DE6BSkyrim.esm | EncBandit06Melee2HOrcM] replaced.
[775][0m:2s][12]                    [AV_FileVar]    [NPC_ | 03DE6DSkyrim.esm | EncBandit06Melee2HRedguardM] replaced.
[776][0m:2s][6]                     [AV_FileVar]  Modified [LVLN | 03DEC5Skyrim.esm | SubCharBandit06Melee2H]
[777][0m:2s][3]                     [AV_FileVar]  ----------------------------------------------------------------
[778][0m:2s][31]                    [AV_FileVar]    [NPC_ | 03DEA9Skyrim.esm | EncBandit05Melee1HTankImperialF] replaced.
[779][0m:2s][4]                     [AV_FileVar]      Creating variants.
[780][0m:2s][2134]                  [AV_FileVar]    [NPC_ | 03DEAASkyrim.esm | EncBandit05Melee1HTankImperialM] replaced.
[781][0m:2s][9]                     [AV_FileVar]      Creating variants.
[782][0m:2s][1835]                  [AV_FileVar]    [NPC_ | 03DEABSkyrim.esm | EncBandit05Melee1HTankNordF] replaced.
[783][0m:2s][8]                     [AV_FileVar]      Creating variants.
[784][0m:2s][1744]                  [AV_FileVar]    [NPC_ | 03DEACSkyrim.esm | EncBandit05Melee1HTankNordM] replaced.
[785][0m:2s][8]                     [AV_FileVar]      Creating variants.
[786][0m:2s][1878]                  [AV_FileVar]    [NPC_ | 03DEADSkyrim.esm | EncBandit05Melee1HTankOrcM] replaced.
[787][0m:2s][8]                     [AV_FileVar]      Creating variants.
[788][0m:2s][1680]                  [AV_FileVar]    [NPC_ | 03DEAESkyrim.esm | EncBandit05Melee1HTankRedguardF] replaced.
[789][0m:2s][8]                     [AV_FileVar]      Creating variants.
[790][0m:2s][3716]                  [AV_FileVar]    [NPC_ | 03DEAFSkyrim.esm | EncBandit05Melee1HTankRedguardM] replaced.
[791][0m:2s][14]                    [AV_FileVar]      Creating variants.
[792][0m:2s][10066]                 [AV_FileVar]    [NPC_ | 03DEAASkyrim.esm | EncBandit05Melee1HTankImperialM] replaced.
[793][0m:2s][26]                    [AV_FileVar]    [NPC_ | 03DEACSkyrim.esm | EncBandit05Melee1HTankNordM] replaced.
[794][0m:2s][16]                    [AV_FileVar]    [NPC_ | 03DEADSkyrim.esm | EncBandit05Melee1HTankOrcM] replaced.
[795][0m:2s][15]                    [AV_FileVar]    [NPC_ | 03DEAFSkyrim.esm | EncBandit05Melee1HTankRedguardM] replaced.
[796][0m:2s][7]                     [AV_FileVar]  Modified [LVLN | 03DEC4Skyrim.esm | SubCharBandit05Melee1HTank]
[797][0m:2s][79]                    [AV_FileVar]  ----------------------------------------------------------------
[798][0m:2s][45]                    [AV_FileVar]    [NPC_ | 03DE7DSkyrim.esm | EncBandit05Melee2HBerserkNordF] replaced.
[799][0m:2s][4]                     [AV_FileVar]      Creating variants.
[800][0m:2s][1800]                  [AV_FileVar]    [NPC_ | 03DE7ESkyrim.esm | EncBandit05Melee2HBerserkNordM] replaced.
[801][0m:2s][9]                     [AV_FileVar]      Creating variants.
[802][0m:2s][3262]                  [AV_FileVar]    [NPC_ | 03DE7FSkyrim.esm | EncBandit05Melee2HBerserkOrcM] replaced.
[803][0m:2s][12]                    [AV_FileVar]      Creating variants.
[804][0m:2s][1782]                  [AV_FileVar]    [NPC_ | 03DE80Skyrim.esm | EncBandit05Melee2HBerserkRedguardF] replaced.
[805][0m:2s][10]                    [AV_FileVar]      Creating variants.
[806][0m:2s][3548]                  [AV_FileVar]    [NPC_ | 03DE81Skyrim.esm | EncBandit05Melee2HBerserkRedguardM] replaced.
[807][0m:2s][15]                    [AV_FileVar]      Creating variants.
[808][0m:2s][1807]                  [AV_FileVar]    [NPC_ | 03DE7ESkyrim.esm | EncBandit05Melee2HBerserkNordM] replaced.
[809][0m:2s][25]                    [AV_FileVar]    [NPC_ | 03DE7FSkyrim.esm | EncBandit05Melee2HBerserkOrcM] replaced.
[810][0m:2s][14]                    [AV_FileVar]    [NPC_ | 03DE81Skyrim.esm | EncBandit05Melee2HBerserkRedguardM] replaced.
[811][0m:2s][7]                     [AV_FileVar]  Modified [LVLN | 03DEC3Skyrim.esm | SubCharBandit05Melee2HBerserk]
[812][0m:2s][3]                     [AV_FileVar]  ----------------------------------------------------------------
[813][0m:2s][33]                    [AV_FileVar]    [NPC_ | 03DE64Skyrim.esm | EncBandit05Melee2HNordF] replaced.
[814][0m:2s][12]                    [AV_FileVar]    [NPC_ | 03DE65Skyrim.esm | EncBandit05Melee2HNordM] replaced.
[815][0m:2s][11]                    [AV_FileVar]    [NPC_ | 03DE66Skyrim.esm | EncBandit05Melee2HOrcM] replaced.
[816][0m:2s][14]                    [AV_FileVar]    [NPC_ | 03DE67Skyrim.esm | EncBandit05Melee2HRedguardF] replaced.
[817][0m:2s][4]                     [AV_FileVar]      Creating variants.
[818][0m:2s][1937]                  [AV_FileVar]    [NPC_ | 03DE68Skyrim.esm | EncBandit05Melee2HRedguardM] replaced.
[819][0m:2s][8]                     [AV_FileVar]      Creating variants.
[820][0m:2s][1637]                  [AV_FileVar]    [NPC_ | 03DE65Skyrim.esm | EncBandit05Melee2HNordM] replaced.
[821][0m:2s][18]                    [AV_FileVar]    [NPC_ | 03DE66Skyrim.esm | EncBandit05Melee2HOrcM] replaced.
[822][0m:2s][12]                    [AV_FileVar]    [NPC_ | 03DE68Skyrim.esm | EncBandit05Melee2HRedguardM] replaced.
